,county_name,state_id,Electricity
1810,Madison,MT,"{'NorthWestern Energy LLC - (MT)', 'Vigilante Electric Coop, Inc'}"
1811,Madison,NC,"{'Haywood Electric Member Corp', 'French Broad Elec Member Corp', 'Duke Energy Progress - (NC)'}"
1812,Madison,NE,"{'Stanton County Public Pwr Dist', 'City of Madison - (NE)', 'City of Battle Creek- (NE)', 'Nebraska Public Power District', 'Loup River Public Power Dist', 'Elkhorn Rural Public Pwr Dist'}"
1813,Madison,NY,"{'Village of Hamilton - (NY)', 'Otsego Electric Coop, Inc', 'Oneida-Madison Elec Coop, Inc', 'Niagara Mohawk Power Corp.', 'City of Sherrill - (NY)', 'New York State Elec & Gas Corp'}"
1814,Madison,OH,"{'Ohio Edison Co', 'Ohio Power Co', 'South Central Power Company', 'Pioneer Rural Elec Coop, Inc - (OH)', 'Dayton Power & Light Co'}"
1815,Madison,TN,"{'City of Jackson - (TN)', 'Southwest Tennessee E M C', 'City of Milan', 'Gibson Electric Members Corp'}"
1816,Madison,TX,"{'Mid-South Electric Coop Assn', 'Entergy Texas Inc.', 'Houston County Elec Coop Inc', 'Navasota Valley Elec Coop, Inc'}"
1817,Madison,VA,"{'Virginia Electric & Power Co', 'Rappahannock Electric Coop'}"
1818,Magoffin,KY,"{'Licking Valley Rural E C C', 'Big Sandy Rural Elec Coop Corp', 'Kentucky Power Co', 'East Kentucky Power Coop, Inc'}"
1819,Mahaska,IA,"{'Interstate Power and Light Co', 'T I P Rural Electric Coop', 'MidAmerican Energy Co', 'City of Pella - (IA)', 'Pella Cooperative Elec Assn'}"
1820,Mahnomen,MN,"{'Otter Tail Power Co', 'Wild Rice Electric Coop, Inc', 'Clearwater-Polk Elec Coop Inc'}"
1821,Mahoning,OH,"{'Ohio Edison Co', 'City of Columbiana - (OH)'}"
1822,Major,OK,"{'Alfalfa Electric Coop, Inc', 'City of Fairview - (OK)', 'Cimarron Electric Coop', 'Oklahoma Gas & Electric Co', 'Northwestern Electric Coop Inc - (OK)'}"
1823,Malheur,OR,"{'Idaho Power Co', 'Harney Electric Coop, Inc'}"
1824,Manassas City,VA,"{'Virginia Electric & Power Co', 'City of Manassas - (VA)'}"
1825,Manassas Park City,VA,{'Northern Virginia Elec Coop'}
1826,Manatee,FL,"{'Florida Power & Light Co', 'Peace River Electric Coop, Inc'}"
1827,Manati,PR,{'Puerto Rico Electric Pwr Authority'}
1828,Manistee,MI,"{'Wolverine Power Supply Coop', 'Consumers Energy Co', 'Cherryland Electric Coop Inc', 'Great Lakes Energy Coop'}"
1829,Manitowoc,WI,"{'Manitowoc Public Utilities', 'Wisconsin Public Service Corp', 'Wisconsin Power & Light Co', 'WPPI Energy', 'City of Kiel - (WI)', 'Two Rivers Water & Light', 'Wisconsin Electric Power Co'}"
1830,Manu A,AS,{'American Samoa Power Authority'}
1831,Marathon,WI,"{'Clark Electric Coop - (WI)', 'Wisconsin Public Service Corp', 'Central Wisconsin Elec Coop', 'Northern States Power Co', 'Wisconsin Power & Light Co', 'Taylor Electric Coop - (WI)', 'Village of Stratford - (WI)', 'City of Marshfield - (WI)'}"
1832,Marengo,AL,"{'Alabama Power Co', 'Black Warrior Elec Member Corp'}"
1833,Maricao,PR,{'Puerto Rico Electric Pwr Authority'}
1834,Maricopa,AZ,"{'City of Mesa - (AZ)', 'Tonopah Irrigation District', 'Arizona Public Service Co', 'Town of Wickenburg', 'Harquahala Valley Pwr District', 'WAPA-- Western Area Power Administration', 'Electrical Dist No8 Maricopa', 'Salt River Project', 'USBIA-San Carlos Project', 'Ocotillo Water Conserv. Dist.', 'Maricopa County M W C Dist #1', ""Tohono O'Odham Utility Authority""}"
1835,Maries,MO,"{'Three Rivers Electric Coop', 'Union Electric Co - (MO)', 'Intercounty Electric Coop Assn', 'Gascosage Electric Coop'}"
1836,Marin,CA,{'Pacific Gas & Electric Co'}
1837,Marinette,WI,"{'Oconto Electric Cooperative', 'Wisconsin Public Service Corp', 'Wisconsin Electric Power Co'}"
1838,Marion,AL,"{'Alabama Power Co', 'Tombigbee Electric Coop, Inc'}"
1839,Marion,AR,"{'North Arkansas Elec Coop, Inc', 'Petit Jean Electric Coop Corp', 'Entergy Arkansas Inc'}"
1840,Marion,FL,"{'Sumter Electric Coop, Inc', 'Clay Electric Cooperative, Inc', 'City of Ocala', 'Central Florida Elec Coop, Inc', 'Duke Energy Florida, LLC'}"
1841,Marion,GA,"{'Flint Electric Membership Corp', 'Georgia Power Co', 'Sumter Electric Member Corp'}"
1842,Marion,IA,"{'City of Pella - (IA)', 'Chariton Valley Elec Coop, Inc', 'Interstate Power and Light Co', 'MidAmerican Energy Co', 'Pella Cooperative Elec Assn'}"
1843,Marion,IL,"{'Tri-County Electric Coop, Inc', 'Clay Electric Coop Inc', 'Wayne-White Counties Elec Coop', 'Clinton County Elec Coop, Inc', 'Ameren Illinois Company', 'Southwestern Electric Coop Inc - (IL)'}"
1844,Marion,IN,"{'Duke Energy Indiana, LLC', 'Indianapolis Power & Light Co'}"
1845,Marion,KS,"{'City of Marion - (KS)', 'City of Hillsboro - (KS)', 'Westar Energy Inc', 'Kansas Gas & Electric Co', 'DS&O Electric Cooperative, Inc.', 'Butler Rural El Coop Assn, Inc - (KS)', 'Flint Hills Rural E C A, Inc'}"
1846,Marion,KY,"{'Kentucky Utilities Co', 'East Kentucky Power Coop, Inc', 'Salt River Electric Coop Corp', 'Inter County Energy Coop Corp', 'Taylor County Rural E C C'}"
1847,Marion,MO,"{'City of Palmyra - (MO)', 'Union Electric Co - (MO)', 'Missouri Rural Electric Coop', 'Lewis County Rural E C A', 'City of Hannibal - (MO)', 'City of Monroe City - (MO)', 'Ralls County Electric Coop'}"
1848,Marion,MS,"{'Mississippi Power Co', 'Pearl River Valley El Pwr Assn'}"
1849,Marion,OH,"{'Ohio Edison Co', 'Consolidated Electric Coop Inc', 'Prospect Corporation', 'Ohio Power Co', 'Union Rural Electric Coop, Inc', 'Mid-Ohio Energy Coop, Inc'}"
1850,Marion,OR,"{'Portland General Electric Co', 'Salem Electric - (OR)', 'Consumers Power, Inc', 'PacifiCorp'}"
1851,Marion,SC,"{'Pee Dee Electric Coop, Inc', 'Duke Energy Progress - (NC)'}"
1852,Marion,TN,"{'Duck River Elec Member Corp', 'Sequachee Valley Electric Coop', 'City of Chattanooga - (TN)'}"
1853,Marion,TX,"{'Southwestern Electric Power Co', 'Upshur Rural Elec Coop Corp'}"
1854,Marion,WV,"{'Monongahela Power Co', 'Harrison Rural Elec Assn, Inc'}"
1855,Mariposa,CA,{'Pacific Gas & Electric Co'}
1856,Marlboro,SC,"{'City of Bennettsville - (SC)', 'Marlboro Electric Coop, Inc', 'Duke Energy Progress - (NC)'}"
1857,Marquette,MI,"{'Alger-Delta Coop Electric Assn', 'Upper Peninsula Power Company', 'WPPI Energy', 'City of Negaunee', 'City of Marquette - (MI)', 'Wisconsin Electric Power Co'}"
1858,Marquette,WI,"{'Pioneer Power and Light Co', 'Adams-Columbia Electric Coop', 'Wisconsin Power & Light Co', 'Westfield Electric Company'}"
1859,Marshall,AL,"{'Sand Mountain Electric Coop', 'Cherokee Electric Coop', 'Marshall-De Kalb Electric Coop', 'Arab Electric Coop Inc', 'North Alabama Electric Coop', 'Alabama Power Co', 'Guntersville Electric Board', 'Albertville Municipal Utilities Board'}"
1860,Marshall,IA,"{'Midland Power Coop', 'Grundy County Rural Elec Coop', 'Interstate Power and Light Co', 'City of State Center - (IA)', 'Consumers Energy'}"
1861,Marshall,IL,"{'Corn Belt Energy Corporation', 'Ameren Illinois Company', 'Commonwealth Edison Co'}"
1862,Marshall,IN,"{'Bremen Electric Light & Power Co', 'Town of Argos', 'Northern Indiana Pub Serv Co', 'Indiana Michigan Power Co', 'Kankakee Valley Rural E M C', 'Fulton County Rural E M C', 'Marshall County Rural E M C'}"
1863,Marshall,KS,"{'Bluestem Electric Coop Inc', 'Westar Energy Inc', 'City of Waterville - (KS)', 'Nebraska Public Power District', 'City of Axtell - (KS)', 'City of Vermillion - (KS)', 'Nemaha-Marshall E C A, Inc', 'City of Summerfield - (KS)'}"
1864,Marshall,KY,"{'City of Benton - (KY)', 'Jackson Purchase Energy Corporation', 'West Kentucky Rural E C C'}"
1865,Marshall,MN,"{'City of Newfolden - (MN)', 'City of Warren - (MN)', 'P K M Electric Coop, Inc', 'Roseau Electric Coop, Inc', 'Otter Tail Power Co', 'Red Lake Electric Coop, Inc', 'City of Stephen - (MN)', 'City of Alvarado - (MN)'}"
1866,Marshall,MS,"{'North East Mississippi EPA', 'City of New Albany - (MS)', 'City of Holly Springs', 'Northcentral Mississippi E P A'}"
1867,Marshall,OK,"{'Red River Valley Rrl Elec Assn', 'Oklahoma Gas & Electric Co'}"
1868,Marshall,SD,"{'WAPA-- Western Area Power Administration', 'Northern Electric Coop, Inc', 'Otter Tail Power Co', 'Traverse Electric Coop, Inc', 'Town of Langford- (SD)', 'NorthWestern Energy - (SD)', 'Lake Region Electric Assn, Inc - (SD)'}"
1869,Marshall,TN,"{'Duck River Elec Member Corp', 'City of Lewisburg - (TN)', 'City of Fayetteville'}"
1870,Marshall,WV,{'Wheeling Power Co'}
1871,Martin,FL,{'Florida Power & Light Co'}
1872,Martin,IN,"{'Duke Energy Indiana, LLC', 'Utilities Dist-Western IN REMC', 'Orange County Rural E M C', 'Daviess Martin County R E M C', 'Town of Crane - (IN)', 'Dubois Rural Electric Coop Inc'}"
1873,Martin,KY,"{'Big Sandy Rural Elec Coop Corp', 'Kentucky Power Co', 'East Kentucky Power Coop, Inc'}"
1874,Martin,MN,"{'Federated Rural Electric Assn', 'South Central Electric Assn', 'Truman Public Utilities Comm', 'City of Dunnell - (MN)', 'City of Ceylon - (MN)', 'Fairmont Public Utilities Comm'}"
1875,Martin,NC,"{'Halifax Electric Member Corp', 'Town of Oak City - (NC)', 'City of Washington - (NC)', 'Town of Hamilton - (NC)', 'Edgecombe-Martin County E M C', 'Virginia Electric & Power Co', 'City of Robersonville - (NC)'}"
1876,Martin,TX,"{'Lyntegar Electric Coop, Inc', 'Sharyland Utilities LP', 'Oncor Electric Delivery Company LLC'}"
1877,Martinsville City,VA,{'City of Martinsville - (VA)'}
1878,Mason,IL,"{'Menard Electric Coop', 'Ameren Illinois Company', 'Prairie Power, Inc'}"
1879,Mason,KY,"{'Fleming-Mason Energy Coop Inc', 'Kentucky Utilities Co', 'East Kentucky Power Coop, Inc'}"
1880,Mason,MI,"{'Wolverine Power Supply Coop', 'Consumers Energy Co', 'Great Lakes Energy Coop'}"
1881,Mason,TX,"{'Central Texas Elec Coop, Inc', 'Pedernales Electric Coop, Inc', 'City of Mason - (TX)', 'AEP Texas North Company', 'Sharyland Utilities LP'}"
1882,Mason,WA,"{'PUD No 1 of Mason County', 'City of Tacoma - (WA)', 'PUD No 3 of Mason County'}"
1883,Mason,WV,{'Appalachian Power Co'}
1884,Massac,IL,"{'City of Metropolis - (IL)', 'Southern Illinois Elec Coop', 'Ameren Illinois Company', 'Southeastern IL Elec Coop, Inc', 'Electric Energy Inc'}"
1885,Matagorda,TX,"{'Texas-New Mexico Power Co', 'CenterPoint Energy', 'Jackson Electric Coop, Inc - (TX)', 'Wharton County Elec Coop, Inc', 'AEP Texas Central Company'}"
1886,Matanuska Susitna,AK,{'Matanuska Electric Assn Inc'}
1887,Mathews,VA,{'Virginia Electric & Power Co'}
1888,Maui,HI,{'Maui Electric Co Ltd'}
1889,Maunabo,PR,{'Puerto Rico Electric Pwr Authority'}
1890,Maury,TN,"{'Duck River Elec Member Corp', 'Columbia Power System', 'Middle Tennessee E M C', 'City of Mt Pleasant - (TN)'}"
1891,Maverick,TX,"{'Rio Grande Electric Coop, Inc', 'AEP Texas Central Company'}"
1892,Mayaguez,PR,{'Puerto Rico Electric Pwr Authority'}
1893,Mayes,OK,"{'City of Pryor - (OK)', 'Northeast Oklahoma Electric Co', 'Grand River Dam Authority', 'Public Service Co of Oklahoma', 'Lake Region Electric Coop, Inc - (OK)'}"
1894,McClain,OK,"{'Rural Electric Coop, Inc', 'City of Purcell - (OK)', ""People's Electric Cooperative"", 'Public Service Co of Oklahoma', 'Oklahoma Gas & Electric Co', 'Oklahoma Electric Coop Inc'}"
1895,McCone,MT,"{'Montana-Dakota Utilities Co', 'WAPA-- Western Area Power Administration', 'McCone Electric Coop Inc', 'NorVal Electric Cooperative, Inc'}"
1896,McCook,SD,"{'Sioux Valley SW Elec Coop', 'WAPA-- Western Area Power Administration', 'Southeastern Electric Coop Inc - (SD)', 'Northern States Power Co - Minnesota'}"
1897,McCormick,SC,"{'South Carolina Electric&Gas Company', 'Town of McCormick - (SC)', 'Little River Electric Coop Inc', 'Aiken Electric Coop Inc', 'Duke Energy Carolinas, LLC'}"
1898,McCracken,KY,"{'Kentucky Utilities Co', 'Jackson Purchase Energy Corporation', 'Electric Energy Inc', 'City of Paducah - (KY)'}"
1899,McCreary,KY,"{'Kentucky Utilities Co', 'South Kentucky Rural E C C', 'Cumberland Valley Electric, Inc.', 'East Kentucky Power Coop, Inc'}"
1900,McCulloch,TX,"{'AEP Texas North Company', 'Central Texas Elec Coop, Inc', 'Sharyland Utilities LP', 'City of Brady - (TX)'}"
1901,McCurtain,OK,"{'Southwest Arkansas E C C', 'Rich Mountain Elec Coop, Inc', 'Public Service Co of Oklahoma', 'Choctaw Electric Coop Inc'}"
1902,McDonald,MO,"{'Empire District Electric Co', 'Barry Electric Coop', 'Carroll Electric Coop Corp - (AR)', 'New-Mac Electric Coop, Inc'}"
1903,McDonough,IL,"{'McDonough Power Coop', 'Western Illinois Elec Coop', 'Prairie Power, Inc', 'City of Bushnell - (IL)', 'Spoon River Electric Coop, Inc', 'Ameren Illinois Company'}"
1904,McDowell,NC,"{'Rutherford Elec Member Corp', 'Duke Energy Carolinas, LLC', 'Duke Energy Progress - (NC)'}"
1905,McDowell,WV,{'Appalachian Power Co'}
1906,McDuffie,GA,"{'Jefferson Electric Member Corp', 'Georgia Power Co'}"
1907,McHenry,IL,"{'Rock Energy Cooperative', 'Wisconsin Electric Power Co', 'Commonwealth Edison Co'}"
1908,McHenry,ND,"{'North Central Elec Coop, Inc', 'McLean Electric Coop, Inc', 'WAPA-- Western Area Power Administration', 'Northern States Power Co - Minnesota', 'Otter Tail Power Co', 'Verendrye Electric Coop Inc'}"
1909,McIntosh,GA,"{'Coastal Electric Member Corp', 'Georgia Power Co'}"
1910,McIntosh,ND,"{'Montana-Dakota Utilities Co', 'KEM Electric Coop Inc', 'Dakota Valley Elec Coop Inc'}"
1911,McIntosh,OK,"{'East Central Oklahoma Elec Coop Inc', 'Oklahoma Gas & Electric Co', 'Public Service Co of Oklahoma', 'Canadian Valley Elec Coop, Inc'}"
1912,McKean,PA,"{'West Penn Power Company', 'Pennsylvania Electric Co', 'Tri-County Rural Elec Coop Inc', 'Borough of Smethport - (PA)'}"
1913,McKenzie,ND,"{'McKenzie Electric Coop Inc', 'Montana-Dakota Utilities Co', 'WAPA-- Western Area Power Administration', 'Lower Yellowstone R E A, Inc'}"
1914,McKinley,NM,"{'City of Gallup - (NM)', 'Continental Divide El Coop Inc', 'Public Service Co of NM', 'Navajo Tribal Utility Authority', 'Jemez Mountains Elec Coop, Inc'}"
1915,McLean,IL,"{'Eastern Illinois Elec Coop', 'Corn Belt Energy Corporation', 'Ameren Illinois Company'}"
1916,McLean,KY,"{'Kentucky Utilities Co', 'Kenergy Corp'}"
1917,McLean,ND,"{'Capital Electric Coop, Inc', 'McLean Electric Coop, Inc', 'Mountrail-Williams Elec Coop', 'WAPA-- Western Area Power Administration', 'Otter Tail Power Co', 'Verendrye Electric Coop Inc', 'City of Riverdale - (ND)'}"
1918,McLennan,TX,"{'Texas-New Mexico Power Co', 'Navasota Valley Elec Coop, Inc', 'Oncor Electric Delivery Company LLC', 'Heart of Texas Electric Coop', 'HILCO Electric Cooperative, Inc.'}"
1919,McLeod,MN,"{'Meeker Coop Light & Power Assn', 'City of Brownton - (MN)', 'Wright-Hennepin Coop Elec Assn', 'McLeod Cooperative Power Assn', 'Northern States Power Co - Minnesota', 'Glencoe Light & Power Comm', 'Hutchinson Utilities Comm'}"
1920,McMinn,TN,"{'Volunteer Electric Coop', 'Athens Utility Board', 'City of Etowah'}"
1921,McMullen,TX,"{'Medina Electric Coop, Inc', 'San Patricio Electric Coop Inc', 'Karnes Electric Coop Inc', 'Nueces Electric Cooperative', 'AEP Texas Central Company'}"
1922,McNairy,TN,{'Pickwick Electric Coop'}
1923,McPherson,KS,"{'City of Galva - (KS)', 'Westar Energy Inc', 'Kansas Gas & Electric Co', 'City of Lindsborg - (KS)', 'City of Moundridge - (KS)', 'DS&O Electric Cooperative, Inc.', 'Flint Hills Rural E C A, Inc', 'Midwest Energy Inc', 'City of McPherson - (KS)', 'Ark Valley Elec Coop Assn, Inc'}"
1924,McPherson,NE,"{'Panhandle Rural El Member Assn', 'Custer Public Power District'}"
1925,McPherson,SD,"{'FEM Electric Assn, Inc', 'Montana-Dakota Utilities Co', 'Northern Electric Coop, Inc'}"
1926,Meade,KS,"{'CMS Electric Coop Inc', 'Victory Electric Coop Assn Inc', 'City of Meade - (KS)', 'Southern Pioneer Electric Company'}"
1927,Meade,KY,"{'Louisville Gas & Electric Co', 'Nolin Rural Electric Coop Corp', 'Meade County Rural E C C'}"
1928,Meade,SD,"{'WAPA-- Western Area Power Administration', 'West River Electric Assn Inc', 'Black Hills Electric Coop, Inc', 'City of Faith - (SD)', 'Butte Electric Coop, Inc', 'Grand Electric Coop, Inc', 'Black Hills Power, Inc. d/b/a'}"
1929,Meagher,MT,"{'Park Electric Coop Inc', 'NorthWestern Energy LLC - (MT)', 'Fergus Electric Coop, Inc', 'Vigilante Electric Coop, Inc'}"
1930,Mecklenburg,NC,"{'EnergyUnited Elec Member Corp', 'Town of Pineville - (NC)', 'Town of Cornelius - (NC)', 'Union Electric Membership Corp - (NC)', 'Town of Huntersville - (NC)', 'Duke Energy Carolinas, LLC'}"
1931,Mecklenburg,VA,"{'Virginia Electric & Power Co', 'Mecklenburg Electric Cooperative', 'Southside Electric Coop, Inc'}"
1932,Mecosta,MI,"{'Wolverine Power Supply Coop', 'Tri-County Electric Coop', 'Consumers Energy Co', 'Great Lakes Energy Coop'}"
1933,Medina,OH,"{'Ohio Edison Co', 'City of Wadsworth - (OH)', 'Cleveland Electric Illum Co', 'Seville Board of Public Affairs', 'Village of Lodi - (OH)', 'Lorain-Medina R E C, Inc'}"
1934,Medina,TX,"{'Medina Electric Coop, Inc', 'Karnes Electric Coop Inc', 'Bandera Electric Coop, Inc', 'City of San Antonio - (TX)', 'City of Castroville - (TX)', 'AEP Texas Central Company', 'City of Hondo - (TX)'}"
1935,Meeker,MN,"{'Meeker Coop Light & Power Assn', 'Wright-Hennepin Coop Elec Assn', 'McLeod Cooperative Power Assn', 'Northern States Power Co - Minnesota', 'City of Grove City', 'Litchfield Public Utilities'}"
1936,Meigs,OH,"{'Ohio Power Co', 'Buckeye Rural Elec Coop, Inc'}"
1937,Meigs,TN,{'Volunteer Electric Coop'}
1938,Mellette,SD,"{'LaCreek Electric Assn, Inc', 'Cherry-Todd Electric Coop, Inc', 'West Central Electric Coop Inc - (SD)', 'Rosebud Electric Coop Inc'}"
1939,Menard,IL,"{'Menard Electric Coop', 'Ameren Illinois Company', 'Prairie Power, Inc'}"
1940,Menard,TX,"{'Central Texas Elec Coop, Inc', 'Pedernales Electric Coop, Inc', 'AEP Texas North Company', 'Sharyland Utilities LP', 'Southwest Texas Elec Coop, Inc'}"
1941,Mendocino,CA,"{'City of Ukiah - (CA)', 'Pacific Gas & Electric Co'}"
1942,Menifee,KY,"{'Licking Valley Rural E C C', 'East Kentucky Power Coop, Inc', 'Clark Energy Coop Inc - (KY)'}"
1943,Menominee,MI,"{'Alger-Delta Coop Electric Assn', 'Wisconsin Public Service Corp', 'Village of Daggett - (MI)', 'City of Stephenson - (MI)', 'Upper Peninsula Power Company', 'Wisconsin Electric Power Co'}"
1944,Menominee,WI,"{'Oconto Electric Cooperative', 'Wisconsin Power & Light Co'}"
1945,Merced,CA,"{'Merced Irrigation District', 'WAPA-- Western Area Power Administration', 'Pacific Gas & Electric Co', 'Turlock Irrigation District'}"
1946,Mercer,IL,"{'Ameren Illinois Company', 'MidAmerican Energy Co'}"
1947,Mercer,KY,"{'Kentucky Utilities Co', 'East Kentucky Power Coop, Inc', 'Blue Grass Energy Coop Corp', 'Inter County Energy Coop Corp', 'Salt River Electric Coop Corp'}"
1948,Mercer,MO,"{'KCP&L Greater Missouri Operations Co.', 'Grundy Electric Coop, Inc'}"
1949,Mercer,ND,"{'WAPA-- Western Area Power Administration', 'Montana-Dakota Utilities Co', 'City of Stanton - (ND)', 'Basin Electric Power Coop', 'Roughrider Electric Cooperativ', 'McKenzie Electric Coop Inc', 'Mor-Gran-Sou Electric Coop Inc'}"
1950,Mercer,NJ,"{'Jersey Central Power & Lt Co', 'Public Service Elec & Gas Co'}"
1951,Mercer,OH,"{'Pioneer Rural Elec Coop, Inc - (OH)', 'City of Mendon - (OH)', 'Dayton Power & Light Co', 'Darke Rural Electric Coop, Inc', 'Midwest Electric, Inc', 'City of Celina - (OH)'}"
1952,Mercer,PA,"{'Borough of Grove City - (PA)', 'Central Electric Coop, Inc - (PA)', 'Northwestern Rural E C A, Inc - (PA)', 'Pennsylvania Power Co'}"
1953,Mercer,WV,{'Appalachian Power Co'}
1954,Meriwether,GA,"{'Southern Rivers Energy', 'Coweta-Fayette El Member Corp', 'City of Grantville - (GA)', 'Diverse Power Incorporated', 'Upson Elec Member Corp', 'Georgia Power Co'}"
1955,Merrick,NE,"{'City of Central City', 'WAPA-- Western Area Power Administration', 'Polk County Rural Pub Pwr Dist', 'Southern Public Power District', 'City of Grand Island - (NE)'}"
1956,Merrimack,NH,"{'New Hampshire Elec Coop Inc', 'Unitil Energy Systems', 'Public Service Co of NH'}"
1957,Mesa,CO,"{'Public Service Co of Colorado', 'Holy Cross Electric Assn, Inc', 'WAPA-- Western Area Power Administration', 'Grand Valley Power', 'San Miguel Power Assn, Inc'}"
1958,Metcalfe,KY,"{'Taylor County Rural E C C', 'Farmers Rural Electric Coop Corp - (KY)', 'Tri-County Elec Member Corp', 'East Kentucky Power Coop, Inc'}"
1959,Miami,IN,"{'Duke Energy Indiana, LLC', 'Miami-Cass County Rural E M C', 'City of Peru - (IN)', 'Indiana Michigan Power Co', 'Heartland REMC', 'Fulton County Rural E M C'}"
1960,Miami,KS,"{'Kansas City Power & Light Co', 'City of Osawatomie - (KS)', 'Heartland Rural Elec Coop, Inc'}"
1961,Miami,OH,"{'Ohio Edison Co', 'City of Tipp City - (OH)', 'City of Piqua - (OH)', 'Pioneer Rural Elec Coop, Inc - (OH)', 'Dayton Power & Light Co'}"
1962,Miami Dade,FL,"{'City of Homestead - (FL)', 'Florida Power & Light Co'}"
1963,Middlesex,CT,{'Connecticut Light & Power Co'}
1964,Middlesex,MA,"{'Town of Groton - (MA)', 'Fitchburg Gas & Elec Light Co', 'NSTAR Electric Company', 'Town of Belmont - (MA)', 'Town of Wakefield - (MA)', 'Massachusetts Electric Co', 'Town of Littleton - (MA)', 'Town of Reading - (MA)', 'Town of Hudson - (MA)', 'Town of Concord - (MA)'}"
1965,Middlesex,NJ,"{'Jersey Central Power & Lt Co', 'Borough of Milltown - (NJ)', 'Public Service Elec & Gas Co', 'Borough of South River - (NJ)'}"
1966,Middlesex,VA,{'Virginia Electric & Power Co'}
1967,Midland,MI,"{'Consumers Energy Co', 'DTE Electric Company'}"
1968,Midland,TX,"{'Sharyland Utilities LP', 'Southwestern Public Service Co', 'Oncor Electric Delivery Company LLC'}"
1969,Mifflin,PA,"{'Pennsylvania Electric Co', 'PPL Electric Utilities Corp', 'Valley Rural Electric Coop Inc'}"
1970,Milam,TX,"{'Bluebonnet Electric Coop, Inc', 'Bartlett Electric Coop, Inc', 'Oncor Electric Delivery Company LLC', 'Heart of Texas Electric Coop', 'Entergy Texas Inc.'}"
1971,Millard,UT,"{'Fillmore City Corporation', 'Mt Wheeler Power, Inc', 'Town of Holden - (UT)', 'Meadow Town Corporation', 'PacifiCorp', 'Flowell Electric Assn, Inc', 'Kanosh Town Corporation', 'Town of Oak City - (UT)'}"
1972,Mille Lacs,MN,"{'Princeton Public Utils Comm', 'East Central Energy', 'Mille Lacs Energy Cooperative'}"
1973,Miller,AR,"{'Southwest Arkansas E C C', 'Southwestern Electric Power Co', 'Entergy Arkansas Inc'}"
1974,Miller,GA,"{'Georgia Power Co', 'Mitchell Electric Member Corp', 'Three Notch Elec Member Corp'}"
1975,Miller,MO,"{'Three Rivers Electric Coop', 'Union Electric Co - (MO)', 'Co-Mo Electric Coop Inc', 'Gascosage Electric Coop'}"
1976,Mills,IA,"{'Southwest Iowa Rural Elec Coop', 'MidAmerican Energy Co'}"
1977,Mills,TX,"{'Hamilton County Elec Coop Assn', 'Comanche County Elec Coop Assn', 'City of Goldthwaite - (TX)', 'Sharyland Utilities LP', 'Oncor Electric Delivery Company LLC'}"
1978,Milwaukee,WI,{'Wisconsin Electric Power Co'}
1979,Miner,SD,"{'Central Electric Coop, Inc - (SD)', 'Southeastern Electric Coop Inc - (SD)', 'Northern States Power Co - Minnesota', 'City of Howard - (SD)', 'Sioux Valley SW Elec Coop', 'Dakota Energy Coop Inc'}"
1980,Mineral,CO,"{'La Plata Electric Assn, Inc', 'Public Service Co of Colorado', 'San Luis Valley R E C, Inc'}"
1981,Mineral,MT,"{'Missoula Electric Coop, Inc', 'NorthWestern Energy LLC - (MT)'}"
1982,Mineral,NV,{'Sierra Pacific Power Co'}
1983,Mineral,WV,"{'Monongahela Power Co', 'The Potomac Edison Company'}"
1984,Mingo,WV,{'Appalachian Power Co'}
1985,Minidoka,ID,"{'East End Mutual Elec Co Ltd', 'City of Rupert - (ID)', 'City of Burley - (ID)', 'Idaho Power Co', 'Riverside Electric Cooperative', 'City of Heyburn - (ID)', 'United Electric Co-op, Inc - (ID)', 'Farmers Electric Company, Ltd - (ID)', 'City of Minidoka - (ID)'}"
1986,Minnehaha,SD,"{'City of Sioux Falls - (SD)', 'Southeastern Electric Coop Inc - (SD)', 'WAPA-- Western Area Power Administration', 'Northern States Power Co - Minnesota', 'Sioux Valley SW Elec Coop'}"
1987,Missaukee,MI,"{'Wolverine Power Supply Coop', 'Consumers Energy Co', 'Great Lakes Energy Coop'}"
1988,Mississippi,AR,"{'Mississippi County Electric Co', 'City of Osceola - (AR)', 'Entergy Arkansas Inc'}"
1989,Mississippi,MO,"{'SEMO Electric Cooperative', 'Union Electric Co - (MO)'}"
1990,Missoula,MT,"{'Missoula Electric Coop, Inc', 'USBIA-Mission Valley Power', 'Ravalli County Elec Coop, Inc', 'NorthWestern Energy LLC - (MT)'}"
1991,Mitchell,GA,"{'City of Camilla', 'Grady Electric Membership Corp', 'Georgia Power Co', 'Mitchell Electric Member Corp'}"
1992,Mitchell,IA,"{'Hawkeye Tri-County El Coop Inc', 'City of Osage - (IA)', 'Heartland Power Coop', 'Interstate Power and Light Co'}"
1993,Mitchell,KS,"{'City of Glen Elder - (KS)', 'City of Cawker City - (KS)', 'Prairie Land Electric Coop Inc', 'City of Beloit - (KS)', 'Rolling Hills Electric Coop'}"
1994,Mitchell,NC,"{'Rutherford Elec Member Corp', 'French Broad Elec Member Corp', 'Duke Energy Progress - (NC)'}"
1995,Mitchell,TX,"{'Big Country Electric Coop, Inc', 'Concho Valley Elec Coop Inc', 'Sharyland Utilities LP', 'Oncor Electric Delivery Company LLC', 'Taylor Electric Coop Inc - (TX)'}"
1996,Mobile,AL,"{'Alabama Power Co', 'Singing River Elec Pwr Assn'}"
1997,Moca,PR,{'Puerto Rico Electric Pwr Authority'}
